audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum,dataset_type,split_role,split_name,duplicate_path,duplicate_checksum
5957,dev/bbb73caff6c2f18300b3b28c3760b81e.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,bạn làm ơn giữ im lặng một lúc,bạn làm ơn giữ im lặng một lúc,['bạn' 'làm' 'ơn' 'giữ' 'im' 'lặng' 'một' 'lúc'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],46,audio_volume_mute,audio,5.04,48000,1,True,COSINE_TEST,UNKNOWN,294a8028b96d794cd00af9444f8772165ae69512997b38c0fa0bd22cf3fb52c1,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
13071,dev/7937a36d5cc5be37bb9a1af67a61403b.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,căn bậc hai của bốn mươi hai là bao nhiêu,căn bậc hai của bốn mươi hai là bao nhiêu,['căn' 'bậc' 'hai' 'của' 'bốn' 'mươi' 'hai' 'là' 'bao' 'nhiêu'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",39,qa_maths,qa,5.28,48000,1,True,COSINE_TEST,UNKNOWN,794bc68a891f474ccbecad1ff6ff1fed60fede14ecf9406419a10faeca62aeb3,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
3160,dev/8a95815d5e3be9bbde7fc758b6d2de96.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,mở nhạc thính phòng danh sách phát nhạc,mở [music_genre : nhạc thính phòng] danh sách phát nhạc,['mở' 'nhạc' 'thính' 'phòng' 'danh' 'sách' 'phát' 'nhạc'],"['Other' 'music_genre' 'music_genre' 'music_genre' 'Other' 'Other' 'Other'
 'Other']",45,play_music,play,4.835833333333333,48000,1,True,COSINE_TEST,UNKNOWN,7472f6ba6094533180352e8e0581bcdb725f375c9fbfbb0f256c23ba8c5f3bfd,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
5021,dev/eebcc15d921930f413b164d41bf41739.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,tôi thích r. n. b.,tôi thích [music_genre : r. n. b.],['tôi' 'thích' 'r.' 'n.' 'b.'],['Other' 'Other' 'music_genre' 'music_genre' 'music_genre'],43,music_likeness,music,2.88,48000,1,True,COSINE_TEST,UNKNOWN,f8b5ccbd306bf379fc76d38823bb5f243764c30e0f8ca9cb1b99236d688a2152,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
2495,dev/5453aaa88bbe8c9bf032b72b95f9dff7.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,cho tôi biết về tin tức,cho tôi biết về tin tức,['cho' 'tôi' 'biết' 'về' 'tin' 'tức'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],22,news_query,news,4.707833333333333,48000,1,True,COSINE_TEST,UNKNOWN,85e56ab450605ec7a8727913f73c09673511bdc71cb915914a9e0d03dee02a97,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
11658,dev/8d83c0750c3a98a3aa7ccc7a894ae3bc.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,lễ hội ẩm thực tối nay ở đâu,[event_name : lễ hội ẩm thực] [timeofday : tối nay] ở đâu,['lễ' 'hội' 'ẩm' 'thực' 'tối' 'nay' 'ở' 'đâu'],"['event_name' 'event_name' 'event_name' 'event_name' 'timeofday'
 'timeofday' 'Other' 'Other']",6,recommendation_events,recommendation,4.98,48000,1,True,COSINE_TEST,UNKNOWN,d43d4cb863241b7b3fd82ef0c076c9279baddd568d5d89b9cc9ce399061db4d0,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
691,dev/a97fd1220dc86eb5358c9b420bae7475.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,tôi không nghe thấy gì tăng âm lượng,tôi không nghe thấy gì tăng âm lượng,['tôi' 'không' 'nghe' 'thấy' 'gì' 'tăng' 'âm' 'lượng'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],14,audio_volume_up,audio,3.96,48000,1,True,COSINE_TEST,UNKNOWN,1ff437c24de4f528ccfcd9b15253701a493529c2c49690e9605dc707b265e6d2,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
15900,dev/7b018575e3fb8ee9d4409909ba081c04.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,họ của hùng là gì,[personal_info : họ] [person : của hùng] là gì,['họ' 'của' 'hùng' 'là' 'gì'],['personal_info' 'person' 'person' 'Other' 'Other'],17,email_querycontact,email,4.555833333333333,48000,1,True,COSINE_TEST,UNKNOWN,06566c565a848847db0f2dbbc3e023c98e42ebc7644e484a29b832c43ae40a5e,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
17034,dev/15d8611dbfad21e4146babfc09b429ea.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,đưa cho tôi tất cả các thư điện tử của tôi gần đây,đưa cho tôi tất cả các thư điện tử của tôi gần đây,"['đưa' 'cho' 'tôi' 'tất' 'cả' 'các' 'thư' 'điện' 'tử' 'của' 'tôi' 'gần'
 'đây']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other']",44,email_query,email,6.36,48000,1,True,COSINE_TEST,UNKNOWN,84345aef74cc933780cbeb8bf93ac07d87895f755d274d4fe1a5bcac580b04bd,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
5060,dev/822c23a0038f203a6f056c891b229677.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,thông báo cho tôi khi có tin tức mới từ tin tức địa phương của tôi,thông báo cho tôi khi có tin tức mới từ tin tức địa phương của tôi,"['thông' 'báo' 'cho' 'tôi' 'khi' 'có' 'tin' 'tức' 'mới' 'từ' 'tin' 'tức'
 'địa' 'phương' 'của' 'tôi']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",22,news_query,news,8.16,48000,1,True,COSINE_TEST,UNKNOWN,22db73a9c073a9223d0c8e6bb39f938d3e49623b8e7d192e8468d4f1bbcdc7b5,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
12174,dev/306d11d7028de757508c518a55464761.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,gọi cho tôi một chiếc uber ngay bây giờ,gọi cho tôi một chiếc [transport_agency : uber] ngay bây giờ,['gọi' 'cho' 'tôi' 'một' 'chiếc' 'uber' 'ngay' 'bây' 'giờ'],"['Other' 'Other' 'Other' 'Other' 'Other' 'transport_agency' 'Other'
 'Other' 'Other']",54,transport_taxi,transport,7.1585,48000,1,True,COSINE_TEST,UNKNOWN,1cd426efcc23554fbece1995d79ba32c8334efe402f23b38837d2b3f1af97288,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
3402,dev/16e1d78c524495bf7db68c6c0c2b67b9.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,thời tiết tuần tới thế nào,thời tiết [date : tuần tới] thế nào,['thời' 'tiết' 'tuần' 'tới' 'thế' 'nào'],['Other' 'Other' 'date' 'date' 'Other' 'Other'],13,weather_query,weather,4.489166666666667,48000,1,True,COSINE_TEST,UNKNOWN,c9bf86f68658e1edcc71dd843028ae223e8ed4efbf318de9257ced4e5572e33c,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
1948,dev/12f49cc87aa198142eb41f6787489759.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,truyện cười vui nhộn,truyện cười [joke_type : vui nhộn],['truyện' 'cười' 'vui' 'nhộn'],['Other' 'Other' 'joke_type' 'joke_type'],25,general_joke,general,2.7985,48000,1,True,COSINE_TEST,UNKNOWN,6a2bab476f0c1d08201b14305ca6576e801249bbad2ea7972847e27076199191,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
2582,dev/7ff3bd01ebe863b107560a1e2916244c.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,nói tôi tên nghệ sĩ,nói tôi tên nghệ sĩ,['nói' 'tôi' 'tên' 'nghệ' 'sĩ'],['Other' 'Other' 'Other' 'Other' 'Other'],57,music_query,music,3.2758333333333334,48000,1,True,COSINE_TEST,UNKNOWN,32079c734dd1854cff623c15d1c2736dd8efde55efcf987d34221a269ddd0f51,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
8543,dev/7e487baab5a3d3570486776d9b05eb52.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,tôi có các sự kiện nào tiếp theo,tôi có các sự kiện nào tiếp theo,['tôi' 'có' 'các' 'sự' 'kiện' 'nào' 'tiếp' 'theo'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],32,calendar_query,calendar,3.9745,48000,1,True,COSINE_TEST,UNKNOWN,40c94ffbb030ce1683ec86704d1c7151feff431492f4dfb48ac9e5c45cd401c0,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
13576,dev/708f423aeaf2717cc37d1ed970de4a36.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,chuyến lưu diễn tiếp theo là khi nào,chuyến lưu diễn tiếp theo là khi nào,['chuyến' 'lưu' 'diễn' 'tiếp' 'theo' 'là' 'khi' 'nào'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],12,general_quirky,general,5.0865,48000,1,True,COSINE_TEST,UNKNOWN,aace1608c299889a0314dd7446527edd8a39d7baf2d855f18e2cd93ede1e02a5,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
4065,dev/3eebb49a4c6b235c3a047e063e4871cc.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,thời gian ở new york là mấy giờ,thời gian ở [place_name : new york] là mấy giờ,['thời' 'gian' 'ở' 'new' 'york' 'là' 'mấy' 'giờ'],['Other' 'Other' 'Other' 'place_name' 'place_name' 'Other' 'Other' 'Other'],0,datetime_query,datetime,4.92,48000,1,True,COSINE_TEST,UNKNOWN,c42fa50b77e583e398e933e7f1600878709c6b35a910e50f049f4d0032f9fa6d,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
15475,dev/93e6443ba86c9dbd7c47374181133dcd.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,cho điện lực hà nội biết rằng điện lại bị mất,cho [business_name : điện lực hà nội] biết rằng điện lại bị mất,['cho' 'điện' 'lực' 'hà' 'nội' 'biết' 'rằng' 'điện' 'lại' 'bị' 'mất'],"['Other' 'business_name' 'business_name' 'business_name' 'business_name'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",47,social_post,social,6.18,48000,1,True,COSINE_TEST,UNKNOWN,56dfdd6cbd0aa5eea624723f0750ab8e6392b3f5a42fbbe66e42d88276c08c9f,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
6071,dev/0b9d6977aca029096e10359a4bd68090.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,có phải đơn hàng của tôi sẵn sàng để lấy bây giờ,có phải đơn hàng của tôi sẵn sàng để lấy bây giờ,"['có' 'phải' 'đơn' 'hàng' 'của' 'tôi' 'sẵn' 'sàng' 'để' 'lấy'
 'bây' 'giờ']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",3,takeaway_query,takeaway,6.6,48000,1,True,COSINE_TEST,UNKNOWN,31bba2ddc70580b24e1e4774cf4085cad31ceeaf316ac03a52a56d5de3ac4df3,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
15645,dev/9a4f5b62531d45669b51d91aa45be42f.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,thông tin xã hội,thông tin xã hội,['thông' 'tin' 'xã' 'hội'],['Other' 'Other' 'Other' 'Other'],27,social_query,social,2.6971666666666665,48000,1,True,COSINE_TEST,UNKNOWN,f1a41c2716e405fe17f2624bd0991dbf96c04c427c0d3016c17e65827293cd6f,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
6963,dev/53f19ea11e86791db4673bbdcc6dd7f7.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,vui lòng nhắc tôi một giờ trước cuộc họp mà tôi có vào sáng ngày mai,vui lòng nhắc tôi [time : một giờ] trước [event_name : cuộc họp] mà tôi có vào [timeofday : sáng] [date : ngày mai],"['vui' 'lòng' 'nhắc' 'tôi' 'một' 'giờ' 'trước' 'cuộc' 'họp' 'mà' 'tôi'
 'có' 'vào' 'sáng' 'ngày' 'mai']","['Other' 'Other' 'Other' 'Other' 'time' 'time' 'Other' 'event_name'
 'event_name' 'Other' 'Other' 'Other' 'Other' 'timeofday' 'date' 'date']",50,calendar_set,calendar,9.7265,48000,1,True,COSINE_TEST,UNKNOWN,a7e005371df33a91be1a6b3b3135ec3dc91943d4e2eda94e3b00a3e901b7a7ad,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
7688,dev/6398ab1d24a76a7cf004f3c18628ccbf.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,tôi có bất kỳ lời nhắc nào còn dang dở không,tôi có bất kỳ lời nhắc nào còn dang dở không,['tôi' 'có' 'bất' 'kỳ' 'lời' 'nhắc' 'nào' 'còn' 'dang' 'dở' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other']",32,calendar_query,calendar,6.54,48000,1,True,COSINE_TEST,UNKNOWN,c18258ccef911d51b11e0c3d9c3b49df74fb1f97059159e4cb7a428d3e875dba,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
13935,dev/07bf0d98accbf73ec6b04d0d18a4bd63.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,mô tả về tai nghe thực tế ảo là gì,mô tả về [definition_word : tai nghe thực tế ảo] là gì,['mô' 'tả' 'về' 'tai' 'nghe' 'thực' 'tế' 'ảo' 'là' 'gì'],"['Other' 'Other' 'Other' 'definition_word' 'definition_word'
 'definition_word' 'definition_word' 'definition_word' 'Other' 'Other']",26,qa_definition,qa,5.58,48000,1,True,COSINE_TEST,UNKNOWN,b27209c4b208486252b43d0d670aa8cc638cee46ae82845f39f611e85645e536,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
13533,dev/f46a4df2049082e260fa2702d1f948ab.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,bạn gái của tôi hiện giờ ở đâu,bạn gái của tôi hiện giờ ở đâu,['bạn' 'gái' 'của' 'tôi' 'hiện' 'giờ' 'ở' 'đâu'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],12,general_quirky,general,5.8865,48000,1,True,COSINE_TEST,UNKNOWN,0f65677883ebe5bed9428fae91bb553f9959cc0ba8209f0a0a893a15749a6e90,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
5175,dev/c21e103dcf62964a49fe601500e34fa6.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,thời tiết sẽ như thế nào trong tuần này,thời tiết sẽ như thế nào trong [date : tuần này],['thời' 'tiết' 'sẽ' 'như' 'thế' 'nào' 'trong' 'tuần' 'này'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date'],13,weather_query,weather,5.22,48000,1,True,COSINE_TEST,UNKNOWN,1065247ea1b7657715588047bad3aec47dcb43ce631b67e10866ff5a792dff88,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
1934,dev/a75ad82864f7354e38b1004dfdc11bf1.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,nhóm ngày giờ hiện tại là gì,nhóm ngày giờ hiện tại là gì,['nhóm' 'ngày' 'giờ' 'hiện' 'tại' 'là' 'gì'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],0,datetime_query,datetime,5.04,48000,1,True,COSINE_TEST,UNKNOWN,94b56a5f1ba0054cb475ef1d4159d9727e73076a2dc9131fb101c475495ceb05,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
11562,dev/a58ffdb04ef281afadb642076a191bf6.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,tôi muốn nghe podcast này,tôi muốn nghe podcast này,['tôi' 'muốn' 'nghe' 'podcast' 'này'],['Other' 'Other' 'Other' 'Other' 'Other'],58,play_podcasts,play,4.74,48000,1,True,COSINE_TEST,UNKNOWN,ac934cccfe74ad3a5196aeb559832ccf5c526c503260a8c1db8cff4632eef41e,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
8146,dev/fb4627e59a2e707b18ea52bfef93e5b3.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,xóa cuộc họp của tôi ngày mười bốn,xóa [event_name : cuộc họp] của tôi [date : ngày mười bốn],['xóa' 'cuộc' 'họp' 'của' 'tôi' 'ngày' 'mười' 'bốn'],['Other' 'event_name' 'event_name' 'Other' 'Other' 'date' 'date' 'date'],30,calendar_remove,calendar,4.02,48000,1,True,COSINE_TEST,UNKNOWN,239d5acce1b9033d263341678e4a8873b04fbae7f2173dd58725959764e4e4ba,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
11496,dev/dbb2710a60e8e53f5dd4d2f3c37b1f0b.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,phát podcast thời sự,phát podcast [podcast_name : thời sự],['phát' 'podcast' 'thời' 'sự'],['Other' 'Other' 'podcast_name' 'podcast_name'],58,play_podcasts,play,4.2465,48000,1,True,COSINE_TEST,UNKNOWN,b158b51b4439135e701a2ec1be6fd42451d8bbf32542710336d031ed3b54e4fa,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
1125,dev/f9f99550fad9d9f1cfb63bd1c4916b76.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,hôm nay là ngày bao nhiêu,[date : hôm nay] là ngày bao nhiêu,['hôm' 'nay' 'là' 'ngày' 'bao' 'nhiêu'],['date' 'date' 'Other' 'Other' 'Other' 'Other'],0,datetime_query,datetime,3.24,48000,1,True,COSINE_TEST,UNKNOWN,891c34c2f1916b2cc621f197f1e22d2aebd7d3e3dcdf0fa45a897d1978f59f0d,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
12565,dev/12703e2f74199c28047ad8afe4146388.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,tôi muốn một danh sách về giá vé của tất cả chuyến tàu tới địa điểm này,tôi muốn một danh sách về giá vé của tất cả [transport_type : chuyến tàu] tới địa điểm này,"['tôi' 'muốn' 'một' 'danh' 'sách' 'về' 'giá' 'vé' 'của' 'tất' 'cả'
 'chuyến' 'tàu' 'tới' 'địa' 'điểm' 'này']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'transport_type' 'transport_type' 'Other' 'Other' 'Other'
 'Other']",42,transport_query,transport,8.46,48000,1,True,COSINE_TEST,UNKNOWN,6314d082f800ec2b171e1c4c6c26d3502d5f3923bdd079b2f6bf58a5fc72d843,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
10135,dev/28eb18a12d750e6de51dc0b3bf2018a6.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,tìm thực đơn không chứa gluten,tìm thực đơn [food_type : không chứa gluten],['tìm' 'thực' 'đơn' 'không' 'chứa' 'gluten'],['Other' 'Other' 'Other' 'food_type' 'food_type' 'food_type'],9,cooking_recipe,cooking,4.74,48000,1,True,COSINE_TEST,UNKNOWN,474a9b71d40a426fdb29d9d6e45b431c8d9c9f4653052c7fdea4ea87ec616168,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
4664,dev/f19b5d832712c5a34d2536c603933b1e.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,tên nhóm nhạc này là gì,tên nhóm nhạc này là gì,['tên' 'nhóm' 'nhạc' 'này' 'là' 'gì'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],57,music_query,music,2.6651666666666665,48000,1,True,COSINE_TEST,UNKNOWN,49aef63b86e19d7de956aa3f075f9e09aa4790ce5a76003cdeb30a27ae496dec,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
8834,dev/28c5a8f7fbf26e9f0693aae214e900a5.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,hủy tất cả các cuộc họp của tôi cho đến hết tuần,hủy tất cả [event_name : các cuộc họp] của tôi cho [time : đến hết tuần],"['hủy' 'tất' 'cả' 'các' 'cuộc' 'họp' 'của' 'tôi' 'cho' 'đến' 'hết'
 'tuần']","['Other' 'Other' 'Other' 'event_name' 'event_name' 'event_name' 'Other'
 'Other' 'Other' 'time' 'time' 'time']",30,calendar_remove,calendar,7.14,48000,1,True,COSINE_TEST,UNKNOWN,03f60dd3a956ac4cf7c89e3026900dfd4f1b3436208dba5b08f4aa4007fd610c,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
15145,dev/3f452dc63e575d959eb2ddc00dc7354a.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,điều gì đang là xu hướng trên twitter,điều gì đang là xu hướng trên [media_type : twitter],['điều' 'gì' 'đang' 'là' 'xu' 'hướng' 'trên' 'twitter'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'media_type'],27,social_query,social,4.86,48000,1,True,COSINE_TEST,UNKNOWN,0c8b116728d7ba1c59289b31dc3a00f5ffdc7f636c859cf0ec77bdcee1b3840d,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
3139,dev/af569977636444caa40504c3b247b81c.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,vui lòng giảm âm lượng,vui lòng giảm âm lượng,['vui' 'lòng' 'giảm' 'âm' 'lượng'],['Other' 'Other' 'Other' 'Other' 'Other'],35,audio_volume_down,audio,4.1691666666666665,48000,1,True,COSINE_TEST,UNKNOWN,2ed96e18c9d0e4fe07e5b88cf979a4af0dbd6c4727bf5a9626bd1748eb53fe41,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
2620,dev/84a6bf78a08c3db6a678f4b93d8aa45a.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,hãy khởi động máy hút bụi,hãy khởi động [device_type : máy hút bụi],['hãy' 'khởi' 'động' 'máy' 'hút' 'bụi'],['Other' 'Other' 'Other' 'device_type' 'device_type' 'device_type'],34,iot_cleaning,iot,5.097166666666666,48000,1,True,COSINE_TEST,UNKNOWN,b4d5478e4d6113766fde6cf9e58984ef82ca19996c36716092f9e2060ceb695b,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
6262,dev/4b73f0caff128e0f5dcb294e0c02febf.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,hey google tôi trúng xổ số độc đắc,hey google tôi trúng xổ số độc đắc,['hey' 'google' 'tôi' 'trúng' 'xổ' 'số' 'độc' 'đắc'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],12,general_quirky,general,6.337166666666667,48000,1,True,COSINE_TEST,UNKNOWN,9cb51accfc99978cb80eac403271b9b682de1a0b17b31b737c6d0368e7edd7eb,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
5150,dev/693b1e24d2156386fa284e7ccf4388ef.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,bạn có thể cài đặt máy pha cà phê chạy không,bạn có thể cài đặt [device_type : máy pha cà phê] chạy không,"['bạn' 'có' 'thể' 'cài' 'đặt' 'máy' 'pha' 'cà' 'phê' 'chạy'
 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'device_type' 'device_type'
 'device_type' 'device_type' 'Other' 'Other']",56,iot_coffee,iot,7.02,48000,1,True,COSINE_TEST,UNKNOWN,7e70f7f5fc8e2ecf98aec69a17c1efe067e4894890d96602d2a9344855abc40c,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
1545,dev/6da39151fcc4ac9c71fd678d1c717120.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,phát billboard top ten,phát billboard top ten,['phát' 'billboard' 'top' 'ten'],['Other' 'Other' 'Other' 'Other'],45,play_music,play,3.675833333333333,48000,1,True,COSINE_TEST,UNKNOWN,a4f5fe8d2c1a9b5da3a5662c2f9327f720a5d84e98e38ec264e7033bf8caabdd,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
5084,dev/3bc8cd9e7f4a2489cb6657a9e1d0ea10.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,đặt báo thức lúc sáu giờ sáng,đặt báo thức lúc [time : sáu giờ sáng],['đặt' 'báo' 'thức' 'lúc' 'sáu' 'giờ' 'sáng'],['Other' 'Other' 'Other' 'Other' 'time' 'time' 'time'],48,alarm_set,alarm,4.02,48000,1,True,COSINE_TEST,UNKNOWN,f1d95cf4e03ac66599cbf3d7fb73ee1edc57955501aea29feb651bb72387a131,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
12325,dev/a986b57dc70ac06febd00ed33788f044.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,xe khách và giá vé,xe khách và giá vé,['xe' 'khách' 'và' 'giá' 'vé'],['Other' 'Other' 'Other' 'Other' 'Other'],2,transport_ticket,transport,3.6065,48000,1,True,COSINE_TEST,UNKNOWN,37e282ed3d983f9008c8da71481950ea9b6d239e1cb4c8d34dffda2e63a1d314,COSINE_TEST,UNKNOWN,cosine_test_unknown,False,False
