audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum
3701,dev/dd6d3ba0c684ecafd5b132a6741933ce.wav,validation,SVM,vi-VN,5e133bbe6a5bff9911b73cfc,exp_svm_spk_0004,Female,31,nó quá sáng,nó quá sáng,['nó' 'quá' 'sáng'],['Other' 'Other' 'Other'],31,iot_hue_lightdim,iot,2.22,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
16533,dev/d028ba89c69c9f004ccf119e9f42a029.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,bạn có thể giúp tôi viết một email đến tuấn,bạn có thể giúp tôi viết một email đến [person : tuấn],['bạn' 'có' 'thể' 'giúp' 'tôi' 'viết' 'một' 'email' 'đến' 'tuấn'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'person']",33,email_sendemail,email,4.5,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
4728,dev/c09bb927da687a9d4bdb408b27a50af6.wav,validation,SVM,vi-VN,5fb84feecf0626000b30cbd3,exp_svm_spk_0008,Male,29,bật thông báo cho tất cả các tin tức trên thị trường chứng khoán,bật thông báo cho tất cả các tin tức trên [news_topic : thị trường chứng khoán],"['bật' 'thông' 'báo' 'cho' 'tất' 'cả' 'các' 'tin' 'tức' 'trên' 'thị'
 'trường' 'chứng' 'khoán']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'news_topic' 'news_topic' 'news_topic' 'news_topic']",4,qa_stock,qa,4.08,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
6381,dev/aa47ac75290b6aa1bcbb5ee0a6d11bcd.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,này có mấy bộ phim hay sắp ra mắt không,này có mấy bộ phim hay sắp ra mắt không,['này' 'có' 'mấy' 'bộ' 'phim' 'hay' 'sắp' 'ra' 'mắt' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",12,general_quirky,general,7.6065,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
5028,dev/1af410803f5b53c5bbb1e2ed66e20602.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,ngày hai mươi ba tháng tư có phải là thứ bảy không,[date : ngày hai mươi ba tháng tư] có phải là thứ bảy không,"['ngày' 'hai' 'mươi' 'ba' 'tháng' 'tư' 'có' 'phải' 'là' 'thứ' 'bảy'
 'không']","['date' 'date' 'date' 'date' 'date' 'date' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other']",0,datetime_query,datetime,2.34,48000,1,True,COSINE_VALIDATION,UNKNOWN,
8047,dev/697c6a603c8507d5c489a0d05e152392.wav,validation,SVM,vi-VN,5fb84feecf0626000b30cbd3,exp_svm_spk_0008,Male,29,vào ngày mười bốn tháng hai đặt chỗ ăn tối tại nhà hàng,vào ngày [date : mười bốn tháng hai] đặt [meal_type : chỗ ăn tối] tại [business_type : nhà hàng],"['vào' 'ngày' 'mười' 'bốn' 'tháng' 'hai' 'đặt' 'chỗ' 'ăn' 'tối' 'tại'
 'nhà' 'hàng']","['Other' 'Other' 'date' 'date' 'date' 'date' 'Other' 'meal_type'
 'meal_type' 'meal_type' 'Other' 'business_type' 'business_type']",50,calendar_set,calendar,3.96,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
5638,dev/20e3daac29bbb2a8c488b0c2853929cf.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,tôi có thể lấy mang về lẩu bò ở cửa hàng không,tôi có thể lấy mang về [food_type : lẩu bò] ở [business_type : cửa hàng] không,['tôi' 'có' 'thể' 'lấy' 'mang' 'về' 'lẩu' 'bò' 'ở' 'cửa' 'hàng' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'food_type' 'food_type'
 'Other' 'business_type' 'business_type' 'Other']",13,weather_query,weather,3.0,48000,1,True,COSINE_VALIDATION,UNKNOWN,
388,dev/6dcf4d689fedc67c07f9a2c726fceb20.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,tắt ổ cắm thông minh,tắt [device_type : ổ cắm thông minh],['tắt' 'ổ' 'cắm' 'thông' 'minh'],['Other' 'device_type' 'device_type' 'device_type' 'device_type'],8,iot_wemo_off,iot,3.9771666666666667,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
7201,dev/24bcda3536e907019fccd68111d3ba6c.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tôi sẽ làm gì vào tuần tới,tôi sẽ làm gì vào [date : tuần tới],['tôi' 'sẽ' 'làm' 'gì' 'vào' 'tuần' 'tới'],['Other' 'Other' 'Other' 'Other' 'Other' 'date' 'date'],32,calendar_query,calendar,2.28,48000,1,False,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
14953,dev/9e667ab8d45ce37bb13ce4190fa5a605.wav,validation,TEST,vi-VN,652d516527ad747c966f5af4,test_enrolled_spk_0001,Female,32,bởi là gì,bởi là gì,['bởi' 'là' 'gì'],['Other' 'Other' 'Other'],26,qa_definition,qa,3.12,48000,1,True,COSINE_TEST,ENROLLED,
14764,dev/593831442534a0d1d9f8503a7a72c630.wav,validation,SVM,vi-VN,6537e43c008bb605430a302f,exp_svm_spk_0002,Female,29,diễn tả cho tôi một quả bóng trong như thế nào,diễn tả cho tôi một [definition_word : quả bóng] trong như thế nào,['diễn' 'tả' 'cho' 'tôi' 'một' 'quả' 'bóng' 'trong' 'như' 'thế' 'nào'],"['Other' 'Other' 'Other' 'Other' 'Other' 'definition_word'
 'definition_word' 'Other' 'Other' 'Other' 'Other']",26,qa_definition,qa,3.0,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2553,dev/5c8ef04dffbb51e3b03f5ff9d05e3fb9.wav,validation,SVM,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,lễ tình nhân rơi vào ngày nào trong tuần,[event_name : lễ tình nhân] rơi vào ngày nào trong tuần,['lễ' 'tình' 'nhân' 'rơi' 'vào' 'ngày' 'nào' 'trong' 'tuần'],"['event_name' 'event_name' 'event_name' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other']",0,datetime_query,datetime,3.66,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
4519,dev/696eb5bdd54e9ca44a8a4875aab3bff4.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,thứ mấy ngày hai mươi hai tháng tư,thứ mấy [date : ngày hai mươi hai tháng tư],['thứ' 'mấy' 'ngày' 'hai' 'mươi' 'hai' 'tháng' 'tư'],['Other' 'Other' 'date' 'date' 'date' 'date' 'date' 'date'],0,datetime_query,datetime,2.46,48000,1,True,COSINE_VALIDATION,UNKNOWN,
12895,dev/2fcf6df1ba7db2f3ca915a3d68b8417f.wav,validation,UNUSED,vi-VN,6551b3e927c9931d057a19a1,,Male,45,con đường ở một số khu vực cụ thể rộng hay hẹp,con đường ở một số khu vực cụ thể rộng hay hẹp,['con' 'đường' 'ở' 'một' 'số' 'khu' 'vực' 'cụ' 'thể' 'rộng' 'hay' 'hẹp'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other']",11,transport_traffic,transport,8.16,48000,1,True,,,
15588,dev/a93d237dcdf74e5a2d6e63ad20e9da41.wav,validation,UNUSED,vi-VN,60d3432bc679834595ca8139,,Male,51,mở gallery đăng video có tên,mở [media_type : gallery] đăng video có tên,['mở' 'gallery' 'đăng' 'video' 'có' 'tên'],['Other' 'media_type' 'Other' 'Other' 'Other' 'Other'],47,social_post,social,3.42,48000,1,True,,,
2576,dev/f6d9e091c1a2d84fae47c0703c4387e3.wav,validation,UNUSED,vi-VN,650b02ed6511bb3fbf5da880,,Female,31,giảm độ sáng các bóng đèn trong phòng ngủ,giảm độ sáng các bóng đèn trong [house_place : phòng ngủ],['giảm' 'độ' 'sáng' 'các' 'bóng' 'đèn' 'trong' 'phòng' 'ngủ'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'house_place'
 'house_place']",31,iot_hue_lightdim,iot,4.74,48000,1,True,,,
2946,dev/48de624b2fb57e60cddaa372f494acfd.wav,validation,UNUSED,vi-VN,6551b3e927c9931d057a19a1,,Male,45,alexa tắt quạt trong phòng ngủ lớn,alexa tắt [device_type : quạt] trong [house_place : phòng ngủ lớn],['alexa' 'tắt' 'quạt' 'trong' 'phòng' 'ngủ' 'lớn'],"['Other' 'Other' 'device_type' 'Other' 'house_place' 'house_place'
 'house_place']",8,iot_wemo_off,iot,5.34,48000,1,True,,,
7766,dev/0c1a657553236607e7a068964e37f7a9.wav,validation,SVM,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,có cách nào để tiếp tục và xóa lịch của tôi trong tháng không,có cách nào để tiếp tục và xóa lịch của tôi [date : trong tháng] không,"['có' 'cách' 'nào' 'để' 'tiếp' 'tục' 'và' 'xóa' 'lịch' 'của' 'tôi' 'trong'
 'tháng' 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'date' 'date' 'Other']",30,calendar_remove,calendar,5.94,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
5561,dev/e24ee2e8189728f21c2ddfb93f498f73.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,đọc giúp tôi tin tức trong ngày,đọc giúp tôi tin tức trong ngày,['đọc' 'giúp' 'tôi' 'tin' 'tức' 'trong' 'ngày'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],22,news_query,news,2.58,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
3895,dev/caf8087d5525a231b7ee0784f067d97a.wav,validation,UNUSED,vi-VN,6551b3e927c9931d057a19a1,,Male,45,vui lòng tăng ánh sáng,vui lòng tăng ánh sáng,['vui' 'lòng' 'tăng' 'ánh' 'sáng'],['Other' 'Other' 'Other' 'Other' 'Other'],18,iot_hue_lightup,iot,5.58,48000,1,True,,,
2303,dev/b4ef0aa96a46cdfaece1fee3b4548fe5.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,tôi mãi mai hip hop,tôi mãi mai [music_genre : hip hop],['tôi' 'mãi' 'mai' 'hip' 'hop'],['Other' 'Other' 'Other' 'music_genre' 'music_genre'],43,music_likeness,music,1.98,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
9049,dev/ef5dc51d8ce0f0410aeaaf8382053190.wav,validation,SVM,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,đặt báo thức lúc bốn giờ chiều thứ ba,đặt báo thức lúc [time : bốn giờ chiều] [date : thứ ba],['đặt' 'báo' 'thức' 'lúc' 'bốn' 'giờ' 'chiều' 'thứ' 'ba'],['Other' 'Other' 'Other' 'Other' 'time' 'time' 'time' 'date' 'date'],48,alarm_set,alarm,4.5,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
8933,dev/1292ee4e9194106367bf6848974f2097.wav,validation,SVM,vi-VN,5e133bbe6a5bff9911b73cfc,exp_svm_spk_0004,Female,31,bữa tiệc được xếp lịch vào lúc nào,[event_name : bữa tiệc] được xếp lịch vào lúc nào,['bữa' 'tiệc' 'được' 'xếp' 'lịch' 'vào' 'lúc' 'nào'],['event_name' 'event_name' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],32,calendar_query,calendar,2.94,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
10532,dev/ed4190b79ce70f425b5d5e95c76e88d5.wav,validation,SVM,vi-VN,5e133bbe6a5bff9911b73cfc,exp_svm_spk_0004,Female,31,năm danh sách cuối cùng tôi lập là gì,năm danh sách cuối cùng tôi lập là gì,['năm' 'danh' 'sách' 'cuối' 'cùng' 'tôi' 'lập' 'là' 'gì'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],59,lists_query,lists,2.64,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2321,dev/aafb67a51610c327765f95e1d5579856.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,thời tiết ngày mùng bảy thế nào,thời tiết [date : ngày mùng bảy] thế nào,['thời' 'tiết' 'ngày' 'mùng' 'bảy' 'thế' 'nào'],['Other' 'Other' 'date' 'date' 'date' 'Other' 'Other'],13,weather_query,weather,2.1,48000,1,True,COSINE_VALIDATION,UNKNOWN,
9926,dev/0291271b95e7caa3608ed74f99a156e3.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,cần bao nhiêu thời gian để nấu nui,cần bao nhiêu thời gian để [cooking_type : nấu] [food_type : nui],['cần' 'bao' 'nhiêu' 'thời' 'gian' 'để' 'nấu' 'nui'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'cooking_type'
 'food_type']",9,cooking_recipe,cooking,5.297166666666667,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
9023,dev/401f5ee24eab106f2de39d3c37cc22b1.wav,validation,TEST,vi-VN,6393bb7fbbd2bb29f99e6c9b,test_unknown_spk_0002,Male,28,tạo lời nhắc cho việc nộp đơn xin thị thực vào ngày thứ năm này,tạo lời nhắc cho [event_name : việc nộp đơn xin thị thực] vào ngày [date : thứ năm] này,"['tạo' 'lời' 'nhắc' 'cho' 'việc' 'nộp' 'đơn' 'xin' 'thị' 'thực' 'vào'
 'ngày' 'thứ' 'năm' 'này']","['Other' 'Other' 'Other' 'Other' 'event_name' 'event_name' 'event_name'
 'event_name' 'event_name' 'event_name' 'Other' 'Other' 'date' 'date'
 'Other']",50,calendar_set,calendar,3.6,48000,1,True,COSINE_TEST,UNKNOWN,
16462,dev/a4ee4516217b08664d1dd6572b24339a.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,những tin nhắn mới mà tôi có là gì,những tin nhắn mới mà tôi có là gì,['những' 'tin' 'nhắn' 'mới' 'mà' 'tôi' 'có' 'là' 'gì'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],44,email_query,email,4.86,48000,1,True,COSINE_TEST,UNKNOWN,
7871,dev/2f0519dc07ab2c0c849adee92b9437b5.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,ai sẽ tham dự cuộc họp thứ sáu này,ai sẽ tham dự [event_name : cuộc họp] [date : thứ sáu này],['ai' 'sẽ' 'tham' 'dự' 'cuộc' 'họp' 'thứ' 'sáu' 'này'],"['Other' 'Other' 'Other' 'Other' 'event_name' 'event_name' 'date' 'date'
 'date']",32,calendar_query,calendar,1.68,48000,1,True,COSINE_VALIDATION,UNKNOWN,
5342,dev/b745a04015d06d115e5a89cd9a347443.wav,validation,SVM,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,cho tôi xem tin tức địa phương về wayne county sheriffs,cho tôi xem tin tức địa phương về [news_topic : wayne county sheriffs],"['cho' 'tôi' 'xem' 'tin' 'tức' 'địa' 'phương' 'về' 'wayne' 'county'
 'sheriffs']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'news_topic' 'news_topic' 'news_topic']",22,news_query,news,5.64,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
5113,dev/9dc37e13b6ce755b962917483ce993d9.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,thời tiết ngày hôm sau sẽ như thế nào,thời tiết [date : ngày hôm sau] sẽ như thế nào,['thời' 'tiết' 'ngày' 'hôm' 'sau' 'sẽ' 'như' 'thế' 'nào'],['Other' 'Other' 'date' 'date' 'date' 'Other' 'Other' 'Other' 'Other'],13,weather_query,weather,6.427833333333333,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
6925,dev/c459fcefdc25f0abd3c064bf1afb4f6f.wav,validation,SVM,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,có bất kỳ chương trình nào tối mai không,có bất kỳ chương trình nào [timeofday : tối] [date : mai] không,['có' 'bất' 'kỳ' 'chương' 'trình' 'nào' 'tối' 'mai' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'timeofday' 'date'
 'Other']",32,calendar_query,calendar,3.78,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
2158,dev/3d01f30dff006f989df2384e1621f04c.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,thời tiết của thứ ba,thời tiết của [date : thứ ba],['thời' 'tiết' 'của' 'thứ' 'ba'],['Other' 'Other' 'Other' 'date' 'date'],13,weather_query,weather,3.36,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
15381,dev/d7ab97ef75f3e8c85313939192bc00e9.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,tweet shopee và nói với họ rằng ứng dụng của tôi bị lỗi,[media_type : tweet] [business_name : shopee] và nói với họ rằng ứng dụng của tôi bị lỗi,"['tweet' 'shopee' 'và' 'nói' 'với' 'họ' 'rằng' 'ứng' 'dụng' 'của' 'tôi'
 'bị' 'lỗi']","['media_type' 'business_name' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",47,social_post,social,4.98,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
13842,dev/240d70ad2a3ec2f051c8fdd076b8f32c.wav,validation,UNUSED,vi-VN,6125b9496ba8eb9bcd1f60f1,,Male,25,illinois và louisiana cách nhau bao nhiêu dặm,[place_name : illinois] và [place_name : louisiana] cách nhau bao nhiêu dặm,['illinois' 'và' 'louisiana' 'cách' 'nhau' 'bao' 'nhiêu' 'dặm'],['place_name' 'Other' 'place_name' 'Other' 'Other' 'Other' 'Other' 'Other'],49,qa_factoid,qa,4.98,48000,1,True,,,
9287,dev/33b8e99b8d9309954c2a66a7f281466a.wav,validation,VALIDATION,vi-VN,6573b7471b56f7fc59a7df63,val_enrolled_spk_0001,Female,48,bật đài phát thanh,bật đài phát thanh,['bật' 'đài' 'phát' 'thanh'],['Other' 'Other' 'Other' 'Other'],36,play_radio,play,1.2,48000,1,True,COSINE_VALIDATION,ENROLLED,
1680,dev/daf803abc4a65fce70e535fe0f280e63.wav,validation,VALIDATION,vi-VN,6549198eec431d4a6768a13e,val_unknown_spk_0002,Male,21,tăng âm lượng của âm nhạc tới mức chín mươi,tăng âm lượng của âm nhạc [change_amount : tới mức chín mươi],['tăng' 'âm' 'lượng' 'của' 'âm' 'nhạc' 'tới' 'mức' 'chín' 'mươi'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'change_amount'
 'change_amount' 'change_amount' 'change_amount']",14,audio_volume_up,audio,3.12,48000,1,True,COSINE_VALIDATION,UNKNOWN,
12108,dev/1f683d259d1a017b047ddec39561324b.wav,validation,SVM,vi-VN,5e4247e718b8910d4a2b9a34,exp_svm_spk_0007,Female,32,có nơi nào bán đồ trung hoa ở ninh bình không,có nơi nào bán đồ [food_type : trung hoa] ở [place_name : ninh bình] không,['có' 'nơi' 'nào' 'bán' 'đồ' 'trung' 'hoa' 'ở' 'ninh' 'bình' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'food_type' 'food_type' 'Other'
 'place_name' 'place_name' 'Other']",19,recommendation_locations,recommendation,4.56,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
11077,dev/f466b4164f385a3ac8f27e3a1c656b40.wav,validation,TEST,vi-VN,6346ccfb37ed7169c9b634fc,test_enrolled_spk_0002,Female,40,cho tôi biết có gì trong danh sách của tôi,cho tôi biết có gì trong danh sách của tôi,['cho' 'tôi' 'biết' 'có' 'gì' 'trong' 'danh' 'sách' 'của' 'tôi'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",59,lists_query,lists,2.537166666666667,48000,1,True,COSINE_TEST,ENROLLED,
1888,dev/f56ec8a580274297092e465dc0365e8d.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,đưa tôi độ sáng thấp trong nhà bếp,đưa tôi độ sáng thấp trong [house_place : nhà bếp],['đưa' 'tôi' 'độ' 'sáng' 'thấp' 'trong' 'nhà' 'bếp'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'house_place'
 'house_place']",31,iot_hue_lightdim,iot,2.82,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
16232,dev/34a9aae212672289d016de6d23bf5488.wav,validation,SVM,vi-VN,6552b16899091e4aaa587d1b,exp_svm_spk_0001,Male,33,olly vui lòng trả lời email của tiến nói rằng ý tưởng của anh ấy rất tuyệt vời,olly vui lòng trả lời email của [person : tiến] nói rằng ý tưởng của anh ấy rất tuyệt vời,"['olly' 'vui' 'lòng' 'trả' 'lời' 'email' 'của' 'tiến' 'nói' 'rằng' 'ý'
 'tưởng' 'của' 'anh' 'ấy' 'rất' 'tuyệt' 'vời']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'person' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",33,email_sendemail,email,5.94,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
12740,dev/cbf88f8bf6e99b864932034e8c0dc4ba.wav,validation,SVM,vi-VN,5ee49e71f8d19d00098aca3e,exp_svm_spk_0006,Male,27,tuyến đường đến mcdonalds gần nhất là gì,tuyến đường đến [business_name : mcdonalds] gần nhất là gì,['tuyến' 'đường' 'đến' 'mcdonalds' 'gần' 'nhất' 'là' 'gì'],['Other' 'Other' 'Other' 'business_name' 'Other' 'Other' 'Other' 'Other'],42,transport_query,transport,3.48,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
12791,dev/3407ea14faac0c3e66a9e644de17e223.wav,validation,UNUSED,vi-VN,655022ac88df62f61f5b47a6,,Male,23,tình hình giao thông gần tôi thế nào,tình hình giao thông gần tôi thế nào,['tình' 'hình' 'giao' 'thông' 'gần' 'tôi' 'thế' 'nào'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],11,transport_traffic,transport,2.52,48000,1,True,,,
2943,dev/216094825107b1265c6839ad1d86df9f.wav,validation,TEST,vi-VN,6393bb7fbbd2bb29f99e6c9b,test_unknown_spk_0002,Male,28,hôm nay là ngày bao nhiêu,[date : hôm nay] là ngày bao nhiêu,['hôm' 'nay' 'là' 'ngày' 'bao' 'nhiêu'],['date' 'date' 'Other' 'Other' 'Other' 'Other'],0,datetime_query,datetime,1.68,48000,1,True,COSINE_TEST,UNKNOWN,
14866,dev/6d093ea4c9580cbd6ec29c093a5bec12.wav,validation,TEST,vi-VN,5c76a2d39dd0fe0001d9dfe0,test_unknown_spk_0001,Female,36,có bao nhiêu con sông trên thế giới,có bao nhiêu con sông trên [place_name : thế giới],['có' 'bao' 'nhiêu' 'con' 'sông' 'trên' 'thế' 'giới'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'place_name' 'place_name'],49,qa_factoid,qa,5.737166666666667,48000,1,True,COSINE_TEST,UNKNOWN,
11014,dev/92627beafc15f39794408fcb6f89e87b.wav,validation,TEST,vi-VN,652d516527ad747c966f5af4,test_enrolled_spk_0001,Female,32,cho thêm cái phần này vào một danh sách,cho thêm cái phần này vào một danh sách,['cho' 'thêm' 'cái' 'phần' 'này' 'vào' 'một' 'danh' 'sách'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],21,lists_createoradd,lists,4.32,48000,1,True,COSINE_TEST,ENROLLED,
16818,dev/458f874cf6febb79651136d29f4b0746.wav,validation,SVM,vi-VN,5fb84feecf0626000b30cbd3,exp_svm_spk_0008,Male,29,vui lòng mở danh bạ,vui lòng mở [list_name : danh bạ],['vui' 'lòng' 'mở' 'danh' 'bạ'],['Other' 'Other' 'Other' 'list_name' 'list_name'],17,email_querycontact,email,1.8,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
8873,dev/c088b225f072acfb2e49d86edbce7300.wav,validation,SVM,vi-VN,604b93f6432ad99bcb4798e8,exp_svm_spk_0009,Male,31,nhớ bữa tối vào thứ năm tại nhà hàng ninh kiều,nhớ [meal_type : bữa tối] vào [date : thứ năm] tại [place_name : nhà hàng ninh kiều],['nhớ' 'bữa' 'tối' 'vào' 'thứ' 'năm' 'tại' 'nhà' 'hàng' 'ninh' 'kiều'],"['Other' 'meal_type' 'meal_type' 'Other' 'date' 'date' 'Other'
 'place_name' 'place_name' 'place_name' 'place_name']",50,calendar_set,calendar,7.4865,48000,1,False,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
4775,dev/73e234b47b61be0ec382e7564414ca39.wav,validation,SVM,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,bạn có thể kể cho tôi nghe một câu chuyện cười hay không,bạn có thể kể cho tôi nghe một câu chuyện cười [joke_type : hay] không,"['bạn' 'có' 'thể' 'kể' 'cho' 'tôi' 'nghe' 'một' 'câu' 'chuyện' 'cười'
 'hay' 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'joke_type' 'Other']",25,general_joke,general,4.68,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
5242,dev/92f835cc9321367fddf5cd89afa4a336.wav,validation,VALIDATION,vi-VN,616ca5967d36f0000bd47b78,val_unknown_spk_0001,Female,36,làm ơn cho các đèn trong phòng tắm tắt đi,làm ơn cho các đèn trong [house_place : phòng tắm] tắt đi,['làm' 'ơn' 'cho' 'các' 'đèn' 'trong' 'phòng' 'tắm' 'tắt' 'đi'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'house_place'
 'house_place' 'Other' 'Other']",40,iot_hue_lightoff,iot,4.5,48000,1,True,COSINE_VALIDATION,UNKNOWN,
3183,dev/023d6c348ec9b57ca8a9f93ff906f067.wav,validation,SVM,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,bật máy,bật máy,['bật' 'máy'],['Other' 'Other'],8,iot_wemo_off,iot,1.14,48000,1,True,SVM_CLOSED_SET,SVM_EXPERIMENTAL,
