audio_id,audio_path,original_split,project_split,locale,speaker_id,normalized_speaker_id,speaker_sex,speaker_age,transcript,annot_utt,tokens,labels,intent_idx,intent,scenario_str,duration_sec,sample_rate,num_channels,is_valid,protocol,role,checksum,split_name
14062,dev/32a304a4b81d90242b08799eb61e4f45.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,lăng bác ở đâu,lăng bác ở đâu,['lăng' 'bác' 'ở' 'đâu'],['Other' 'Other' 'Other' 'Other'],49,qa_factoid,qa,1.26,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
3956,dev/11eef9ab268d09e1e525899d9c17c9d9.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,cảnh báo tôi trong ba tiếng,cảnh báo tôi trong [time : ba tiếng],['cảnh' 'báo' 'tôi' 'trong' 'ba' 'tiếng'],['Other' 'Other' 'Other' 'Other' 'time' 'time'],48,alarm_set,alarm,2.16,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
13519,dev/50d591f29bd6c5c040197602b671e09a.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,the beatles gồm những ai,the [artist_name : beatles] gồm những ai,['the' 'beatles' 'gồm' 'những' 'ai'],['Other' 'artist_name' 'Other' 'Other' 'Other'],49,qa_factoid,qa,1.56,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
10415,dev/3fc1ecf57e7506d6582bfd6de6127a1e.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,hãy chơi tic tac toe,hãy chơi [game_name : tic tac toe],['hãy' 'chơi' 'tic' 'tac' 'toe'],['Other' 'Other' 'game_name' 'game_name' 'game_name'],51,play_game,play,1.8,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
2971,dev/94237cc0c6c138374678c27ef15a9111.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,khởi động máy pha cà phê,khởi động máy pha cà phê,['khởi' 'động' 'máy' 'pha' 'cà' 'phê'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],56,iot_coffee,iot,1.68,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
2544,dev/6241e024c3380fbc5a32742e38dcec68.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,ngoài trời như thế nào,ngoài trời như thế nào,['ngoài' 'trời' 'như' 'thế' 'nào'],['Other' 'Other' 'Other' 'Other' 'Other'],13,weather_query,weather,1.32,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
3148,dev/18d233da7b2b14cdc251992b2bedf35b.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,báo thức giấc của tôi được cài lúc mấy giờ,báo thức giấc của tôi được cài lúc mấy giờ,['báo' 'thức' 'giấc' 'của' 'tôi' 'được' 'cài' 'lúc' 'mấy' 'giờ'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",23,alarm_query,alarm,3.6,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
1241,dev/ae568c45eadc3a66524719afbe03cd43.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,nói cho tôi biết mấy giờ rồi,nói cho tôi biết mấy giờ rồi,['nói' 'cho' 'tôi' 'biết' 'mấy' 'giờ' 'rồi'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],0,datetime_query,datetime,2.58,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
11962,dev/22d143d100fa93f3692a93175f9fb593.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,quán bars gần tôi,quán [business_type : bars] gần tôi,['quán' 'bars' 'gần' 'tôi'],['Other' 'business_type' 'Other' 'Other'],19,recommendation_locations,recommendation,2.04,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
2978,dev/08c272c8738859bc8c891db19aac4ebd.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,đèn tối hơn,đèn tối hơn,['đèn' 'tối' 'hơn'],['Other' 'Other' 'Other'],31,iot_hue_lightdim,iot,1.8,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
15939,dev/4e2bdcc8094d55e738fa6a70fc1c3c6d.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,vui lòng gửi thư điện tử những tin nhắn sau tới số liên lạc này,vui lòng gửi thư điện tử những tin nhắn sau tới số liên lạc này,"['vui' 'lòng' 'gửi' 'thư' 'điện' 'tử' 'những' 'tin' 'nhắn' 'sau' 'tới'
 'số' 'liên' 'lạc' 'này']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other' 'Other']",33,email_sendemail,email,3.96,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
12478,dev/9fa66c43cf3cd88b334f827ca21c37ba.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,tìm một tài xế grab rảnh sau mười giờ tối,tìm một tài xế [transport_agency : grab] rảnh sau [time : mười giờ] tối,['tìm' 'một' 'tài' 'xế' 'grab' 'rảnh' 'sau' 'mười' 'giờ' 'tối'],"['Other' 'Other' 'Other' 'Other' 'transport_agency' 'Other' 'Other' 'time'
 'time' 'Other']",54,transport_taxi,transport,4.02,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
14985,dev/4c7e48b063f58fd41e2a7b2063e0f034.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,cho tôi biết tỷ giá của mười đô la qua euro,cho tôi biết tỷ giá của mười [currency_name : đô la] qua [currency_name : euro],['cho' 'tôi' 'biết' 'tỷ' 'giá' 'của' 'mười' 'đô' 'la' 'qua' 'euro'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'currency_name'
 'currency_name' 'Other' 'currency_name']",10,qa_currency,qa,2.88,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
2526,dev/3a2a9049ec7bab602b121e7e0e8ccdb8.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,tôi muốn nghe một vài nhạc rock hiện đại,tôi muốn nghe một vài [music_genre : nhạc rock hiện đại],['tôi' 'muốn' 'nghe' 'một' 'vài' 'nhạc' 'rock' 'hiện' 'đại'],"['Other' 'Other' 'Other' 'Other' 'Other' 'music_genre' 'music_genre'
 'music_genre' 'music_genre']",45,play_music,play,3.42,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
368,dev/70910d7a38ce6446caa45f14b73f1516.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,thời tiết như thế nào ở thành phố new york,thời tiết như thế nào ở thành phố [place_name : new york],['thời' 'tiết' 'như' 'thế' 'nào' 'ở' 'thành' 'phố' 'new' 'york'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'place_name' 'place_name']",13,weather_query,weather,2.4,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
16334,dev/07bc37d9fce6799e752f774c762e1233.wav,validation,TRAIN,vi-VN,63cfbea470ab1bba9db30082,exp_svm_spk_0010,Male,21,tôi có bất kỳ thư điện tử mới nào từ lê hiếu không,tôi có bất kỳ thư điện tử mới nào từ [person : lê hiếu] không,"['tôi' 'có' 'bất' 'kỳ' 'thư' 'điện' 'tử' 'mới' 'nào' 'từ' 'lê' 'hiếu'
 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'person' 'person' 'Other']",44,email_query,email,3.72,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0007
8522,dev/78a51ba8349e81d99ae7fb2216f9f273.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,tôi muốn thêm thứ gì đó vào lịch của mình,tôi muốn thêm thứ gì đó vào lịch của mình,['tôi' 'muốn' 'thêm' 'thứ' 'gì' 'đó' 'vào' 'lịch' 'của' 'mình'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other']",50,calendar_set,calendar,4.32,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
511,dev/68f61e93d72ce3404fba710e031e5578.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,bởi mỹ tâm,bởi mỹ tâm,['bởi' 'mỹ' 'tâm'],['Other' 'Other' 'Other'],13,weather_query,weather,2.76,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
15349,dev/923a8fc59f2dfb3b71ab7791b2c56e96.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,tôi không vui với big c vui lòng giúp tôi,tôi không vui với [business_name : big c] vui lòng giúp tôi,['tôi' 'không' 'vui' 'với' 'big' 'c' 'vui' 'lòng' 'giúp' 'tôi'],"['Other' 'Other' 'Other' 'Other' 'business_name' 'business_name' 'Other'
 'Other' 'Other' 'Other']",47,social_post,social,4.62,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
921,dev/768018a94d9deba8ba7c0324c33dcb32.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,chơi nhạc từ ca sỹ yêu thích của tôi,chơi nhạc từ ca sỹ yêu thích của tôi,['chơi' 'nhạc' 'từ' 'ca' 'sỹ' 'yêu' 'thích' 'của' 'tôi'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'],45,play_music,play,4.26,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
1687,dev/35c1f26b6152c5573fcab45dd2184f11.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,nhiệt độ của ngày mai sẽ nóng hay không,[weather_descriptor : nhiệt độ] [date : của ngày mai] sẽ [weather_descriptor : nóng] hay không,['nhiệt' 'độ' 'của' 'ngày' 'mai' 'sẽ' 'nóng' 'hay' 'không'],"['weather_descriptor' 'weather_descriptor' 'date' 'date' 'date' 'Other'
 'weather_descriptor' 'Other' 'Other']",13,weather_query,weather,4.38,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
6723,dev/5846bd9fa82bf4bc4d3cf35d5795cacf.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,olly danh sách công việc còn lại trong tuần,olly danh sách công việc [time : còn lại trong tuần],['olly' 'danh' 'sách' 'công' 'việc' 'còn' 'lại' 'trong' 'tuần'],['Other' 'Other' 'Other' 'Other' 'Other' 'time' 'time' 'time' 'time'],32,calendar_query,calendar,4.56,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
2668,dev/1225f66f6e867a72340705505cc9c37d.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,tin tức mới từ báo người lao động,tin tức mới từ [media_type : báo người lao động],['tin' 'tức' 'mới' 'từ' 'báo' 'người' 'lao' 'động'],"['Other' 'Other' 'Other' 'Other' 'media_type' 'media_type' 'media_type'
 'media_type']",22,news_query,news,4.08,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
8594,dev/6d7dd172fc1868facc5c538feec07175.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,sắp xếp sự kiện tiệc bể bơi ở chỗ của nam trong lịch của tôi thứ bảy này,sắp xếp sự kiện [event_name : tiệc bể bơi] ở [place_name : chỗ của nam] trong lịch của tôi [date : thứ bảy này],"['sắp' 'xếp' 'sự' 'kiện' 'tiệc' 'bể' 'bơi' 'ở' 'chỗ' 'của' 'nam' 'trong'
 'lịch' 'của' 'tôi' 'thứ' 'bảy' 'này']","['Other' 'Other' 'Other' 'Other' 'event_name' 'event_name' 'event_name'
 'Other' 'place_name' 'place_name' 'place_name' 'Other' 'Other' 'Other'
 'Other' 'date' 'date' 'date']",50,calendar_set,calendar,6.36,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
5108,dev/c13ce5370a88bcb6827bc1d0591c9831.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,mở tiếp theo bài người hãy quên em đi,mở tiếp theo bài [song_name : người hãy quên em đi],['mở' 'tiếp' 'theo' 'bài' 'người' 'hãy' 'quên' 'em' 'đi'],"['Other' 'Other' 'Other' 'Other' 'song_name' 'song_name' 'song_name'
 'song_name' 'song_name']",45,play_music,play,4.32,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
7424,dev/9113c8c3ac5dcbb19e6fd278af2c6130.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,tham gia buổi tiệc trước cuộc họp,tham gia [event_name : buổi tiệc] trước cuộc họp,['tham' 'gia' 'buổi' 'tiệc' 'trước' 'cuộc' 'họp'],['Other' 'Other' 'event_name' 'event_name' 'Other' 'Other' 'Other'],50,calendar_set,calendar,4.02,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
10941,dev/d03b7b1be0618780c06face096b7f19f.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,tạo một danh sách công việc,tạo một danh sách công việc,['tạo' 'một' 'danh' 'sách' 'công' 'việc'],['Other' 'Other' 'Other' 'Other' 'Other' 'Other'],21,lists_createoradd,lists,3.54,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
896,dev/a636a7171f31493ee8226d4eb060ce45.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,tắt bất cứ báo thức buổi sáng nào sau ngày thứ sáu,tắt bất cứ báo thức [timeofday : buổi sáng] nào [date : sau ngày thứ sáu],"['tắt' 'bất' 'cứ' 'báo' 'thức' 'buổi' 'sáng' 'nào' 'sau' 'ngày' 'thứ'
 'sáu']","['Other' 'Other' 'Other' 'Other' 'Other' 'timeofday' 'timeofday' 'Other'
 'date' 'date' 'date' 'date']",52,alarm_remove,alarm,5.22,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
3166,dev/d7f5624b8de6bd68419348b718b48f9f.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,bật bài đó tiếp theo,bật bài đó tiếp theo,['bật' 'bài' 'đó' 'tiếp' 'theo'],['Other' 'Other' 'Other' 'Other' 'Other'],45,play_music,play,5.64,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
5793,dev/718c46c037348a23c4e8a5aa5768f2de.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,đặt báo thức lúc năm giờ đúng tối nay gắn tên taxi,đặt báo thức lúc [time : năm] giờ đúng [timeofday : tối] nay gắn tên [event_name : taxi],"['đặt' 'báo' 'thức' 'lúc' 'năm' 'giờ' 'đúng' 'tối' 'nay' 'gắn' 'tên'
 'taxi']","['Other' 'Other' 'Other' 'Other' 'time' 'Other' 'Other' 'timeofday'
 'Other' 'Other' 'Other' 'event_name']",48,alarm_set,alarm,6.12,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
3840,dev/2f98a451929513d9367fdddf724dddb2.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,bật máy dọn dẹp tự động,bật [device_type : máy dọn dẹp tự động],['bật' 'máy' 'dọn' 'dẹp' 'tự' 'động'],"['Other' 'device_type' 'device_type' 'device_type' 'device_type'
 'device_type']",34,iot_cleaning,iot,3.42,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
6259,dev/c123ca71a35d5d46231de8d53d6909e4.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,thời tiết hôm nay có nắng,thời tiết [date : hôm nay] có nắng,['thời' 'tiết' 'hôm' 'nay' 'có' 'nắng'],['Other' 'Other' 'date' 'date' 'Other' 'Other'],12,general_quirky,general,3.66,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
14635,dev/9995cf376393f3b85f93397b4812c0df.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,bạn có thể cho tôi biết hypertrophy là gì không,bạn có thể cho tôi biết [definition_word : hypertrophy] là gì không,['bạn' 'có' 'thể' 'cho' 'tôi' 'biết' 'hypertrophy' 'là' 'gì' 'không'],"['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'definition_word' 'Other'
 'Other' 'Other']",26,qa_definition,qa,5.94,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
835,dev/413d85fa63d54fad28e8b1591a9cba31.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,những câu chuyện mới nhất của hollywood đang diễn ra là gì,những câu chuyện mới nhất của [news_topic : hollywood] đang diễn ra là gì,"['những' 'câu' 'chuyện' 'mới' 'nhất' 'của' 'hollywood' 'đang' 'diễn'
 'ra' 'là' 'gì']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'news_topic' 'Other'
 'Other' 'Other' 'Other' 'Other']",22,news_query,news,4.98,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
3151,dev/05ba7846b4ecb253d55905569dd216dd.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,xóa các báo thức sớm,xóa các báo thức sớm,['xóa' 'các' 'báo' 'thức' 'sớm'],['Other' 'Other' 'Other' 'Other' 'Other'],52,alarm_remove,alarm,3.78,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
10751,dev/1b043f3db61e11a1a18e115c5027d26d.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,google dịch,google dịch,['google' 'dịch'],['Other' 'Other'],59,lists_query,lists,3.12,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
16020,dev/4a7fd0bc88d1dccc63b15e225a4835ab.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,cho tôi biết những gì trong hộp thư đến của tôi kể từ ba giờ chiều,cho tôi biết những gì trong [email_folder : hộp thư đến] của tôi kể từ [time : ba giờ chiều],"['cho' 'tôi' 'biết' 'những' 'gì' 'trong' 'hộp' 'thư' 'đến' 'của' 'tôi'
 'kể' 'từ' 'ba' 'giờ' 'chiều']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'email_folder'
 'email_folder' 'email_folder' 'Other' 'Other' 'Other' 'Other' 'time'
 'time' 'time']",44,email_query,email,6.06,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
6760,dev/93b4b4a5708d695d18adbcf2a2e95d65.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,huỷ cuộc gọi năm giờ chiều hằng ngày của tôi,huỷ [event_name : cuộc gọi] [time : năm giờ chiều] [general_frequency : hằng ngày] của tôi,['huỷ' 'cuộc' 'gọi' 'năm' 'giờ' 'chiều' 'hằng' 'ngày' 'của' 'tôi'],"['Other' 'event_name' 'event_name' 'time' 'time' 'time'
 'general_frequency' 'general_frequency' 'Other' 'Other']",30,calendar_remove,calendar,4.5,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
4775,dev/73e234b47b61be0ec382e7564414ca39.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,bạn có thể kể cho tôi nghe một câu chuyện cười hay không,bạn có thể kể cho tôi nghe một câu chuyện cười [joke_type : hay] không,"['bạn' 'có' 'thể' 'kể' 'cho' 'tôi' 'nghe' 'một' 'câu' 'chuyện' 'cười'
 'hay' 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'Other'
 'Other' 'Other' 'joke_type' 'Other']",25,general_joke,general,4.68,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
9993,dev/34145076a1f3143f373602661863e96a.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,cách làm cơm tấm sườn bì chả,cách làm [food_type : cơm tấm sườn bì chả],['cách' 'làm' 'cơm' 'tấm' 'sườn' 'bì' 'chả'],"['Other' 'Other' 'food_type' 'food_type' 'food_type' 'food_type'
 'food_type']",9,cooking_recipe,cooking,4.62,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
8270,dev/39546b8a80835361973eed6cfd6eb04a.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,thông báo về cuộc họp ngày thứ tư,thông báo về [event_name : cuộc họp] ngày [date : thứ tư],['thông' 'báo' 'về' 'cuộc' 'họp' 'ngày' 'thứ' 'tư'],['Other' 'Other' 'Other' 'event_name' 'event_name' 'Other' 'date' 'date'],50,calendar_set,calendar,5.1,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
5565,dev/52b818f6b2caee8781a74bb8258fb691.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,johnny trí nguyễn và ngô thanh vân có quay lại với nhau không,[person : johnny trí nguyễn] và [person : ngô thanh vân] có quay lại với nhau không,"['johnny' 'trí' 'nguyễn' 'và' 'ngô' 'thanh' 'vân' 'có' 'quay' 'lại' 'với'
 'nhau' 'không']","['person' 'person' 'person' 'Other' 'person' 'person' 'person' 'Other'
 'Other' 'Other' 'Other' 'Other' 'Other']",22,news_query,news,6.24,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
7474,dev/cdb9715770d7657c825b32c772e25fe9.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,nhớ để sửa cuộc họp giữa tôi và người chơi ngày mai buổi tối lúc bảy giờ,nhớ để sửa [event_name : cuộc họp] giữa tôi và [person : người chơi] [date : ngày mai] buổi [timeofday : tối] lúc [time : bảy] giờ,"['nhớ' 'để' 'sửa' 'cuộc' 'họp' 'giữa' 'tôi' 'và' 'người' 'chơi' 'ngày'
 'mai' 'buổi' 'tối' 'lúc' 'bảy' 'giờ']","['Other' 'Other' 'Other' 'event_name' 'event_name' 'Other' 'Other' 'Other'
 'person' 'person' 'date' 'date' 'Other' 'timeofday' 'Other' 'time'
 'Other']",50,calendar_set,calendar,6.78,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
4967,dev/49650c0aa4d57b8e37f18286b1f64864.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,kết quả trúng số powerball tối qua là gì,kết quả [news_topic : trúng số powerball] [date : tối qua] là gì,['kết' 'quả' 'trúng' 'số' 'powerball' 'tối' 'qua' 'là' 'gì'],"['Other' 'Other' 'news_topic' 'news_topic' 'news_topic' 'date' 'date'
 'Other' 'Other']",22,news_query,news,5.46,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
14430,dev/04c34bbbf7610a5a1d1220acb22e0936.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,bạn có thể cho tôi biết con thỏ trông như thế nào không,bạn có thể cho tôi biết [definition_word : con thỏ] trông như thế nào không,"['bạn' 'có' 'thể' 'cho' 'tôi' 'biết' 'con' 'thỏ' 'trông' 'như' 'thế' 'nào'
 'không']","['Other' 'Other' 'Other' 'Other' 'Other' 'Other' 'definition_word'
 'definition_word' 'Other' 'Other' 'Other' 'Other' 'Other']",26,qa_definition,qa,5.04,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
6692,dev/f38fc8216f4f61a2d4d7a682e767cf6d.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,sách,sách,['sách'],['Other'],12,general_quirky,general,3.42,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
15342,dev/cce0283367de7c5d1b23755817fa1d5e.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,đăng lên facebook và chúc một sinh nhật vui vẻ tới đất nước việt nam,đăng lên [media_type : facebook] và chúc một [event_name : sinh nhật] vui vẻ tới đất nước [place_name : việt nam],"['đăng' 'lên' 'facebook' 'và' 'chúc' 'một' 'sinh' 'nhật' 'vui' 'vẻ' 'tới'
 'đất' 'nước' 'việt' 'nam']","['Other' 'Other' 'media_type' 'Other' 'Other' 'Other' 'event_name'
 'event_name' 'Other' 'Other' 'Other' 'Other' 'Other' 'place_name'
 'place_name']",47,social_post,social,6.18,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
14952,dev/ccf511995a9f8b7ca90d4746b98fdebf.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,tỷ giá hối đoái,tỷ giá hối đoái,['tỷ' 'giá' 'hối' 'đoái'],['Other' 'Other' 'Other' 'Other'],10,qa_currency,qa,3.48,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
13469,dev/9c0b226ba2d4b850f988e01d4caa0949.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,bạn thích màu gì nhất,bạn thích màu gì nhất,['bạn' 'thích' 'màu' 'gì' 'nhất'],['Other' 'Other' 'Other' 'Other' 'Other'],12,general_quirky,general,3.54,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
12258,dev/25d5b2e6d2bb05b4ee70593b3a478fd6.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,giao thông thế nào,giao thông thế nào,['giao' 'thông' 'thế' 'nào'],['Other' 'Other' 'Other' 'Other'],11,transport_traffic,transport,2.94,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
14195,dev/fccb75f5a9b56d9ee52735d491b212d0.wav,validation,TRAIN,vi-VN,6557ebf8541bd32382739c1a,exp_svm_spk_0005,Female,30,hỏi cố vấn của tôi,hỏi cố vấn của tôi,['hỏi' 'cố' 'vấn' 'của' 'tôi'],['Other' 'Other' 'Other' 'Other' 'Other'],4,qa_stock,qa,3.06,48000,1,True,SVM_CLOSED_SET,TRAIN,,exp_svm_spk_0008
